ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2024-06-06,2542.533176928798,2190.4849672738774,2491.452152752838,2542.533176928798,2542.533176928798,-200.42442378775257,-200.42442378775257,-200.42442378775257,-100.17043951677074,-100.17043951677074,-100.17043951677074,-100.25398427098185,-100.25398427098185,-100.25398427098185,0.0,0.0,0.0,2342.108753141046,2370.300048828125
2024-06-07,2550.5973842662524,2180.7198051934533,2483.5293100178465,2550.5973842662524,2550.5973842662524,-210.83648898609022,-210.83648898609022,-210.83648898609022,-100.58092051859825,-100.58092051859825,-100.58092051859825,-110.25556846749201,-110.25556846749201,-110.25556846749201,0.0,0.0,0.0,2339.760895280162,2305.199951171875
2024-06-10,2574.7900062786143,2177.407209610869,2478.6993733531986,2574.7900062786143,2574.7900062786143,-241.1300721347515,-241.1300721347515,-241.1300721347515,-101.64199718294631,-101.64199718294631,-101.64199718294631,-139.48807495180517,-139.48807495180517,-139.48807495180517,0.0,0.0,0.0,2333.6599341438628,2307.699951171875
2024-06-11,2582.8542136160686,2174.9217335918975,2483.0286450159265,2582.8542136160686,2582.8542136160686,-248.88456828901428,-248.88456828901428,-248.88456828901428,-100.03907316519478,-100.03907316519478,-100.03907316519478,-148.84549512381952,-148.84549512381952,-148.84549512381952,0.0,0.0,0.0,2333.9696453270544,2307.5
2024-06-12,2590.918420953523,2191.975538354201,2488.829785311336,2590.918420953523,2590.918420953523,-250.31238395688413,-250.31238395688413,-250.31238395688413,-92.34954378090984,-92.34954378090984,-92.34954378090984,-157.9628401759743,-157.9628401759743,-157.9628401759743,0.0,0.0,0.0,2340.6060369966385,2336.0
2024-06-13,2598.9826282909767,2183.548279299861,2479.3753247488066,2598.9826282909767,2598.9826282909767,-266.99408504220355,-266.99408504220355,-266.99408504220355,-100.17043951687317,-100.17043951687317,-100.17043951687317,-166.82364552533036,-166.82364552533036,-166.82364552533036,0.0,0.0,0.0,2331.988543248773,2300.199951171875
2024-06-14,2607.046835628431,2182.6813685429893,2471.675340228979,2607.046835628431,2607.046835628431,-276.0000558191489,-276.0000558191489,-276.0000558191489,-100.58092051859867,-100.58092051859867,-100.58092051859867,-175.4191353005502,-175.4191353005502,-175.4191353005502,0.0,0.0,0.0,2331.0467798092823,2331.39990234375
2024-06-17,2631.239457640793,2173.7052016012103,2487.6403349692278,2631.239457640793,2631.239457640793,-301.2738331429579,-301.2738331429579,-301.2738331429579,-101.64199718318696,-101.64199718318696,-101.64199718318696,-199.63183595977102,-199.63183595977102,-199.63183595977102,0.0,0.0,0.0,2329.965624497835,2312.39990234375
2024-06-18,2639.3036649782475,2171.1490483486305,2479.309165068873,2639.3036649782475,2639.3036649782475,-307.25333926553725,-307.25333926553725,-307.25333926553725,-100.03907316548909,-100.03907316548909,-100.03907316548909,-207.21426610004818,-207.21426610004818,-207.21426610004818,0.0,0.0,0.0,2332.05032571271,2330.39990234375
2024-06-20,2655.4320796531556,2178.7246704466297,2480.7306593108824,2655.4320796531556,2655.4320796531556,-321.92828768119466,-321.92828768119466,-321.92828768119466,-100.17043951684033,-100.17043951684033,-100.17043951684033,-221.75784816435433,-221.75784816435433,-221.75784816435433,0.0,0.0,0.0,2333.5037919719607,2353.800048828125
2024-06-21,2663.4962869906094,2173.762782680608,2492.558159488817,2663.4962869906094,2663.4962869906094,-329.3460635177998,-329.3460635177998,-329.3460635177998,-100.5809205183572,-100.5809205183572,-100.5809205183572,-228.7651429994426,-228.7651429994426,-228.7651429994426,0.0,0.0,0.0,2334.1502234728096,2316.39990234375
2024-06-24,2687.6888929608017,2186.191529446096,2479.1423295915165,2687.6888929608017,2687.6888929608017,-350.65145531669475,-350.65145531669475,-350.65145531669475,-101.64199718342758,-101.64199718342758,-101.64199718342758,-249.0094581332672,-249.0094581332672,-249.0094581332672,0.0,0.0,0.0,2337.037437644107,2330.0
2024-06-25,2695.7530949508664,2185.5790491043267,2500.7502508470993,2695.7530949508664,2695.7530949508664,-355.6060434826311,-355.6060434826311,-355.6060434826311,-100.03907316551907,-100.03907316551907,-100.03907316551907,-255.566970317112,-255.566970317112,-255.566970317112,0.0,0.0,0.0,2340.147051468235,2316.60009765625
2024-06-26,2703.8172969409306,2197.7082855980525,2505.6718137336516,2703.8172969409306,2703.8172969409306,-354.4053854362885,-354.4053854362885,-354.4053854362885,-92.34954378091095,-92.34954378091095,-92.34954378091095,-262.05584165537755,-262.05584165537755,-262.05584165537755,0.0,0.0,0.0,2349.4119115046424,2299.199951171875
2024-06-27,2711.881498930995,2196.482527853911,2498.9695894259753,2711.881498930995,2711.881498930995,-368.65653962042575,-368.65653962042575,-368.65653962042575,-100.17043951707804,-100.17043951707804,-100.17043951707804,-268.4861001033476,-268.4861001033476,-268.4861001033476,0.0,0.0,0.0,2343.224959310569,2324.5
2024-06-28,2719.945700921059,2196.8914287073167,2494.356113685935,2719.945700921059,2719.945700921059,-375.4441806454721,-375.4441806454721,-375.4441806454721,-100.58092051811576,-100.58092051811576,-100.58092051811576,-274.86326012735634,-274.86326012735634,-274.86326012735634,0.0,0.0,0.0,2344.501520275587,2327.699951171875
2024-07-01,2744.1383068912523,2193.9791455367376,2503.658608539141,2744.1383068912523,2744.1383068912523,-395.3053036909055,-395.3053036909055,-395.3053036909055,-101.64199718342857,-101.64199718342857,-101.64199718342857,-293.6633065074769,-293.6633065074769,-293.6633065074769,0.0,0.0,0.0,2348.833003200347,2327.60009765625
2024-07-02,2752.2025088813166,2207.314483241548,2504.174832930065,2752.2025088813166,2752.2025088813166,-399.8335841099179,-399.8335841099179,-399.8335841099179,-100.03907316541705,-100.03907316541705,-100.03907316541705,-299.79451094450087,-299.79451094450087,-299.79451094450087,0.0,0.0,0.0,2352.3689247713987,2323.0
2024-07-03,2760.2667108713804,2211.6184286957614,2508.134526765545,2760.2667108713804,2760.2667108713804,-398.18656587882793,-398.18656587882793,-398.18656587882793,-92.34954378091238,-92.34954378091238,-92.34954378091238,-305.8370220979156,-305.8370220979156,-305.8370220979156,0.0,0.0,0.0,2362.0801449925525,2359.800048828125
2024-07-05,2776.3951148515093,2189.608500454169,2517.4316900396484,2776.3951148515093,2776.3951148515093,-418.1717866444427,-418.1717866444427,-418.1717866444427,-100.58092051787428,-100.58092051787428,-100.58092051787428,-317.5908661265684,-317.5908661265684,-317.5908661265684,0.0,0.0,0.0,2358.2233282070665,2388.5
2024-07-08,2800.587720821702,2205.6520276778615,2519.1004815197875,2800.587720821702,2800.587720821702,-435.7878396266477,-435.7878396266477,-435.7878396266477,-101.64199718390883,-101.64199718390883,-101.64199718390883,-334.14584244273885,-334.14584244273885,-334.14584244273885,0.0,0.0,0.0,2364.7998811950542,2355.199951171875
2024-07-09,2808.6519228117663,2222.7173484549767,2525.6025992890586,2808.6519228117663,2808.6519228117663,-439.36109488705034,-439.36109488705034,-439.36109488705034,-100.0390731655794,-100.0390731655794,-100.0390731655794,-339.3220217214709,-339.3220217214709,-339.3220217214709,0.0,0.0,0.0,2369.290827924716,2360.10009765625
2024-07-10,2816.716124801831,2227.9032956197184,2533.310259384821,2816.716124801831,2816.716124801831,-436.66281900700426,-436.66281900700426,-436.66281900700426,-92.34954378091018,-92.34954378091018,-92.34954378091018,-344.31327522609405,-344.31327522609405,-344.31327522609405,0.0,0.0,0.0,2380.053305794827,2372.199951171875
2024-07-11,2824.7803267918944,2229.411519527776,2531.508537239114,2824.7803267918944,2824.7803267918944,-449.28850162961936,-449.28850162961936,-449.28850162961936,-100.17043951675309,-100.17043951675309,-100.17043951675309,-349.11806211286626,-349.11806211286626,-349.11806211286626,0.0,0.0,0.0,2375.491825162275,2415.0
2024-07-12,2832.844528781959,2235.1488843171833,2540.903610470613,2832.844528781959,2832.844528781959,-454.32115591841654,-454.32115591841654,-454.32115591841654,-100.58092051787476,-100.58092051787476,-100.58092051787476,-353.7402354005418,-353.7402354005418,-353.7402354005418,0.0,0.0,0.0,2378.5233728635426,2414.0
2024-07-15,2857.037134752152,2235.61118356306,2537.059585413663,2857.037134752152,2857.037134752152,-468.27865094533473,-468.27865094533473,-468.27865094533473,-101.64199718288504,-101.64199718288504,-101.64199718288504,-366.6366537624497,-366.6366537624497,-366.6366537624497,0.0,0.0,0.0,2388.758483806817,2422.89990234375
2024-07-16,2865.101336742216,2246.420074327813,2545.179100410096,2865.101336742216,2865.101336742216,-470.72193399653474,-470.72193399653474,-470.72193399653474,-100.03907316547739,-100.03907316547739,-100.03907316547739,-370.6828608310574,-370.6828608310574,-370.6828608310574,0.0,0.0,0.0,2394.3794027456815,2462.39990234375
2024-07-17,2873.1655387322808,2258.4370376920424,2556.2285103384447,2873.1655387322808,2873.1655387322808,-467.00097738228584,-467.00097738228584,-467.00097738228584,-92.34954378091165,-92.34954378091165,-92.34954378091165,-374.6514336013742,-374.6514336013742,-374.6514336013742,0.0,0.0,0.0,2406.164561349995,2454.800048828125
2024-07-18,2879.8838770798575,2241.2492933458516,2551.511884874237,2879.8838770798575,2879.8838770798575,-478.74861817075464,-478.74861817075464,-478.74861817075464,-100.17043951672024,-100.17043951672024,-100.17043951672024,-378.5781786540344,-378.5781786540344,-378.5781786540344,0.0,0.0,0.0,2401.135258909103,2451.800048828125
2024-07-19,2886.6022154274347,2257.009791708748,2554.726128032271,2886.6022154274347,2886.6022154274347,-483.0829165267675,-483.0829165267675,-483.0829165267675,-100.58092051739132,-100.58092051739132,-100.58092051739132,-382.5019960093763,-382.5019960093763,-382.5019960093763,0.0,0.0,0.0,2403.5192989006673,2395.5
2024-07-22,2906.7572304701653,2238.405954186782,2558.3655948085648,2906.7572304701653,2906.7572304701653,-496.3074650508327,-496.3074650508327,-496.3074650508327,-101.64199718312562,-101.64199718312562,-101.64199718312562,-394.6654678677071,-394.6654678677071,-394.6654678677071,0.0,0.0,0.0,2410.4497654193324,2392.0
2024-07-23,2913.475568817742,2262.560406124206,2567.645191813006,2913.475568817742,2913.475568817742,-499.02338148341835,-499.02338148341835,-499.02338148341835,-100.03907316550736,-100.03907316550736,-100.03907316550736,-398.98430831791103,-398.98430831791103,-398.98430831791103,0.0,0.0,0.0,2414.4521873343238,2404.60009765625
2024-07-24,2920.193907165319,2280.4482779411583,2576.8284521675428,2920.193907165319,2920.193907165319,-495.84513097441936,-495.84513097441936,-495.84513097441936,-92.34954378091128,-92.34954378091128,-92.34954378091128,-403.4955871935081,-403.4955871935081,-403.4955871935081,0.0,0.0,0.0,2424.3487761909,2413.300048828125
2024-07-25,2926.9122455128963,2272.4658717872007,2553.7435225664603,2926.9122455128963,2926.9122455128963,-508.39886485631854,-508.39886485631854,-508.39886485631854,-100.1704395166874,-100.1704395166874,-100.1704395166874,-408.22842533963114,-408.22842533963114,-408.22842533963114,0.0,0.0,0.0,2418.5133806565777,2351.89990234375
2024-07-26,2933.630583860473,2259.011070749694,2569.670652630847,2933.630583860473,2933.630583860473,-513.7862274289156,-513.7862274289156,-513.7862274289156,-100.58092051841838,-100.58092051841838,-100.58092051841838,-413.2053069104972,-413.2053069104972,-413.2053069104972,0.0,0.0,0.0,2419.8443564315576,2380.0
2024-07-29,2953.785598903204,2269.4770565874073,2584.9840872073405,2953.785598903204,2953.785598903204,-531.3431402345648,-531.3431402345648,-531.3431402345648,-101.64199718312662,-101.64199718312662,-101.64199718312662,-429.7011430514382,-429.7011430514382,-429.7011430514382,0.0,0.0,0.0,2422.442458668639,2377.300048828125
2024-07-30,2960.5039372507813,2264.117004541018,2582.7786016216496,2960.5039372507813,2960.5039372507813,-535.7466944324318,-535.7466944324318,-535.7466944324318,-100.03907316540538,-100.03907316540538,-100.03907316540538,-435.7076212670264,-435.7076212670264,-435.7076212670264,0.0,0.0,0.0,2424.7572428183494,2405.0
2024-07-31,2967.2222755983576,2272.0848552884763,2596.780393387339,2967.2222755983576,2967.2222755983576,-534.2849559951001,-534.2849559951001,-534.2849559951001,-92.34954378091065,-92.34954378091065,-92.34954378091065,-441.9354122141894,-441.9354122141894,-441.9354122141894,0.0,0.0,0.0,2432.9373196032575,2426.5
2024-08-01,2973.940613945935,2271.925899039758,2571.519003031525,2973.940613945935,2973.940613945935,-548.5196044955944,-548.5196044955944,-548.5196044955944,-100.17043951692511,-100.17043951692511,-100.17043951692511,-448.3491649786693,-448.3491649786693,-448.3491649786693,0.0,0.0,0.0,2425.4210094503405,2435.0
2024-08-02,2980.6589522935114,2274.819995048468,2584.35945941457,2980.6589522935114,2980.6589522935114,-555.4842537940077,-555.4842537940077,-555.4842537940077,-100.58092051793494,-100.58092051793494,-100.58092051793494,-454.90333327607283,-454.90333327607283,-454.90333327607283,0.0,0.0,0.0,2425.174698499504,2425.699951171875
2024-08-05,3000.8139673362425,2276.4800201358066,2582.6581053378227,3000.8139673362425,3000.8139673362425,-576.4575453630678,-576.4575453630678,-576.4575453630678,-101.64199718312761,-101.64199718312761,-101.64199718312761,-474.81554817994004,-474.81554817994004,-474.81554817994004,0.0,0.0,0.0,2424.3564219731747,2401.699951171875
2024-08-06,3007.5323056838197,2267.8822925819436,2565.5707515272047,3007.5323056838197,3007.5323056838197,-581.3397879555371,-581.3397879555371,-581.3397879555371,-100.03907316543531,-100.03907316543531,-100.03907316543531,-481.3007147901018,-481.3007147901018,-481.3007147901018,0.0,0.0,0.0,2426.192517728283,2389.10009765625
2024-08-07,3014.250644031397,2291.718751380316,2578.837911815793,3014.250644031397,3014.250644031397,-579.9277640096406,-579.9277640096406,-579.9277640096406,-92.34954378091028,-92.34954378091028,-92.34954378091028,-487.5782202287303,-487.5782202287303,-487.5782202287303,0.0,0.0,0.0,2434.322880021756,2390.5
2024-08-08,3020.9689823789736,2283.278968835636,2575.373395200708,3020.9689823789736,3020.9689823789736,-593.7349608878596,-593.7349608878596,-593.7349608878596,-100.17043951689227,-100.17043951689227,-100.17043951689227,-493.5645213709674,-493.5645213709674,-493.5645213709674,0.0,0.0,0.0,2427.2340214911137,2422.199951171875
2024-08-09,3027.6873207265508,2283.478256304997,2578.272793103776,3027.6873207265508,3027.6873207265508,-599.7566408244728,-599.7566408244728,-599.7566408244728,-100.58092051793543,-100.58092051793543,-100.58092051793543,-499.17572030653736,-499.17572030653736,-499.17572030653736,0.0,0.0,0.0,2427.930679902078,2432.10009765625
2024-08-12,3047.8423357692823,2282.264525343333,2570.5796222903086,3047.8423357692823,3047.8423357692823,-614.5996106758018,-614.5996106758018,-614.5996106758018,-101.64199718282272,-101.64199718282272,-101.64199718282272,-512.9576134929791,-512.9576134929791,-512.9576134929791,0.0,0.0,0.0,2433.2427250934807,2462.39990234375
2024-08-13,3048.925370893469,2273.8316444025672,2589.412356548017,3048.925370893469,3048.925370893469,-616.3332048799488,-616.3332048799488,-616.3332048799488,-100.03907316520139,-100.03907316520139,-100.03907316520139,-516.2941317147474,-516.2941317147474,-516.2941317147474,0.0,0.0,0.0,2432.59216601352,2466.699951171875
2024-08-14,3050.008406017655,2271.242518122324,2607.0319823658947,3050.008406017655,3050.008406017655,-611.2514115110017,-611.2514115110017,-611.2514115110017,-92.34954378091176,-92.34954378091176,-92.34954378091176,-518.90186773009,-518.90186773009,-518.90186773009,0.0,0.0,0.0,2438.7569945066534,2439.39990234375
2024-08-15,3051.091441141841,2278.259763971903,2587.894785246944,3051.091441141841,3051.091441141841,-620.9067607012802,-620.9067607012802,-620.9067607012802,-100.17043951699469,-100.17043951699469,-100.17043951699469,-520.7363211842854,-520.7363211842854,-520.7363211842854,0.0,0.0,0.0,2430.184680440561,2453.10009765625
2024-08-16,3052.1744762660273,2272.045357146772,2588.075492109674,3052.1744762660273,3052.1744762660273,-622.3461680076039,-622.3461680076039,-622.3461680076039,-100.58092051872053,-100.58092051872053,-100.58092051872053,-521.7652474888833,-521.7652474888833,-521.7652474888833,0.0,0.0,0.0,2429.8283082584235,2498.60009765625
2024-08-19,3055.4235816385867,2286.261728318975,2581.043711856575,3055.4235816385867,3055.4235816385867,-621.5402184253176,-621.5402184253176,-621.5402184253176,-101.64199718306337,-101.64199718306337,-101.64199718306337,-519.8982212422543,-519.8982212422543,-519.8982212422543,0.0,0.0,0.0,2433.883363213269,2501.800048828125
2024-08-20,3056.5066167627733,2290.815885908438,2592.5342837929347,3056.5066167627733,3056.5066167627733,-617.6934901103447,-617.6934901103447,-617.6934901103447,-100.03907316523131,-100.03907316523131,-100.03907316523131,-517.6544169451133,-517.6544169451133,-517.6544169451133,0.0,0.0,0.0,2438.8131266524288,2511.300048828125
2024-08-21,3057.5896518869595,2292.839831296837,2594.2582720397886,3057.5896518869595,3057.5896518869595,-606.9990051536123,-606.9990051536123,-606.9990051536123,-92.34954378091135,-92.34954378091135,-92.34954378091135,-514.6494613727009,-514.6494613727009,-514.6494613727009,0.0,0.0,0.0,2450.590646733347,2508.39990234375
2024-08-22,3058.672687011146,2289.8498901516314,2592.6140342304257,3058.672687011146,3058.672687011146,-611.1031140240859,-611.1031140240859,-611.1031140240859,-100.17043951670259,-100.17043951670259,-100.17043951670259,-510.93267450738335,-510.93267450738335,-510.93267450738335,0.0,0.0,0.0,2447.5695729870604,2478.89990234375
2024-08-23,3059.755722135332,2292.6470386001633,2595.4749074808387,3059.755722135332,3059.755722135332,-607.1458591965607,-607.1458591965607,-607.1458591965607,-100.58092051847905,-100.58092051847905,-100.58092051847905,-506.5649386780816,-506.5649386780816,-506.5649386780816,0.0,0.0,0.0,2452.609862938771,2508.39990234375
2024-08-26,3063.004827507891,2330.1441249974064,2623.4767202535986,3063.004827507891,3063.004827507891,-591.947016430143,-591.947016430143,-591.947016430143,-101.64199718306435,-101.64199718306435,-101.64199718306435,-490.3050192470786,-490.3050192470786,-490.3050192470786,0.0,0.0,0.0,2471.0578110777483,2517.699951171875
2024-08-27,3064.0878626320778,2327.5887616276887,2627.7056988814775,3064.0878626320778,3064.0878626320778,-584.1548258642583,-584.1548258642583,-584.1548258642583,-100.03907316552562,-100.03907316552562,-100.03907316552562,-484.11575269873265,-484.11575269873265,-484.11575269873265,0.0,0.0,0.0,2479.9330367678194,2516.0
2024-08-28,3065.170897756264,2336.436494820629,2643.440948847444,3065.170897756264,3065.170897756264,-570.0419158443909,-570.0419158443909,-570.0419158443909,-92.34954378091287,-92.34954378091287,-92.34954378091287,-477.692372063478,-477.692372063478,-477.692372063478,0.0,0.0,0.0,2495.128981911873,2501.0
2024-08-29,3066.2539328804505,2357.9008597187976,2648.1386838797316,3066.2539328804505,3066.2539328804505,-571.2962174326219,-571.2962174326219,-571.2962174326219,-100.17043951680503,-100.17043951680503,-100.17043951680503,-471.12577791581685,-471.12577791581685,-471.12577791581685,0.0,0.0,0.0,2494.9577154478284,2525.699951171875
2024-08-30,3067.336968004637,2343.7913640447846,2655.1007742807483,3067.336968004637,3067.336968004637,-565.0848887744505,-565.0848887744505,-565.0848887744505,-100.58092051823758,-100.58092051823758,-100.58092051823758,-464.503968256213,-464.503968256213,-464.503968256213,0.0,0.0,0.0,2502.2520792301866,2493.800048828125
2024-09-03,3071.669108501382,2379.95042054462,2675.5606451194963,3071.669108501382,3071.669108501382,-539.0388614620925,-539.0388614620925,-539.0388614620925,-100.0390731654236,-100.0390731654236,-100.0390731654236,-438.99978829666895,-438.99978829666895,-438.99978829666895,0.0,0.0,0.0,2532.6302470392898,2489.89990234375
2024-09-04,3072.7521436255684,2396.9139187152846,2705.8406314865206,3072.7521436255684,3072.7521436255684,-525.5198103578547,-525.5198103578547,-525.5198103578547,-92.34954378091062,-92.34954378091062,-92.34954378091062,-433.1702665769441,-433.1702665769441,-433.1702665769441,0.0,0.0,0.0,2547.232333267714,2493.39990234375
2024-09-05,3073.8351787497545,2395.30161294949,2692.087088457663,3073.8351787497545,3073.8351787497545,-527.8083500976755,-527.8083500976755,-527.8083500976755,-100.17043951690745,-100.17043951690745,-100.17043951690745,-427.637910580768,-427.637910580768,-427.637910580768,0.0,0.0,0.0,2546.026828652079,2511.39990234375
2024-09-06,3071.3934761817404,2396.0622315709124,2706.927624243979,3071.3934761817404,3071.3934761817404,-522.9991496432442,-522.9991496432442,-522.9991496432442,-100.58092051823803,-100.58092051823803,-100.58092051823803,-422.4182291250062,-422.4182291250062,-422.4182291250062,0.0,0.0,0.0,2548.394326538496,2493.5
2024-09-09,3064.068368477698,2400.9808529856173,2708.2963525538735,3064.068368477698,3064.068368477698,-510.21818980107946,-510.21818980107946,-510.21818980107946,-101.64199718330593,-101.64199718330593,-101.64199718330593,-408.57619261777353,-408.57619261777353,-408.57619261777353,0.0,0.0,0.0,2553.8501786766187,2501.800048828125
2024-09-10,3061.626665909684,2404.731042461557,2694.4830698413175,3061.626665909684,3061.626665909684,-504.51851974796125,-504.51851974796125,-504.51851974796125,-100.03907316532165,-100.03907316532165,-100.03907316532165,-404.4794465826396,-404.4794465826396,-404.4794465826396,0.0,0.0,0.0,2557.1081461617227,2512.300048828125
2024-09-11,3059.18496334167,2409.40728111234,2722.243973111389,3059.18496334167,3059.18496334167,-492.91543851834405,-492.91543851834405,-492.91543851834405,-92.3495437809121,-92.3495437809121,-92.3495437809121,-400.56589473743196,-400.56589473743196,-400.56589473743196,0.0,0.0,0.0,2566.269524823326,2512.10009765625
2024-09-12,3056.7432607736555,2389.3566157361206,2724.0492345211846,3056.7432607736555,3056.7432607736555,-496.9448392380507,-496.9448392380507,-496.9448392380507,-100.17043951661535,-100.17043951661535,-100.17043951661535,-396.7743997214353,-396.7743997214353,-396.7743997214353,0.0,0.0,0.0,2559.7984215356046,2551.199951171875
2024-09-13,3054.301558205642,2392.812585105802,2718.3093316071336,3054.301558205642,3054.301558205642,-493.61664994415156,-493.61664994415156,-493.61664994415156,-100.58092051823851,-100.58092051823851,-100.58092051823851,-393.035729425913,-393.035729425913,-393.035729425913,0.0,0.0,0.0,2560.6849082614904,2581.300048828125
2024-09-16,3046.9764505015996,2419.2261171691184,2708.1775788909354,3046.9764505015996,3046.9764505015996,-483.010347119338,-483.010347119338,-483.010347119338,-101.64199718354661,-101.64199718354661,-101.64199718354661,-381.36834993579134,-381.36834993579134,-381.36834993579134,0.0,0.0,0.0,2563.9661033822617,2580.39990234375
2024-09-17,3044.534747933585,2410.526586279073,2721.2136591225917,3044.534747933585,3044.534747933585,-477.1028467833716,-477.1028467833716,-477.1028467833716,-100.0390731653516,-100.0390731653516,-100.0390731653516,-377.0637736180199,-377.0637736180199,-377.0637736180199,0.0,0.0,0.0,2567.4319011502134,2564.300048828125
2024-09-18,3042.0930453655715,2432.4034922084275,2735.430969786314,3042.0930453655715,3042.0930453655715,-464.7725598795792,-464.7725598795792,-464.7725598795792,-92.3495437809115,-92.3495437809115,-92.3495437809115,-372.42301609866774,-372.42301609866774,-372.42301609866774,0.0,0.0,0.0,2577.3204854859923,2570.699951171875
2024-09-19,3039.6513427975574,2423.120027809351,2727.736640578701,3039.6513427975574,3039.6513427975574,-467.54687582391733,-467.54687582391733,-467.54687582391733,-100.17043951658248,-100.17043951658248,-100.17043951658248,-367.37643630733487,-367.37643630733487,-367.37643630733487,0.0,0.0,0.0,2572.1044669736402,2588.0
2024-09-20,3037.2096402295433,2419.7953676475145,2710.3021486371917,3037.2096402295433,3037.2096402295433,-462.4433954397808,-462.4433954397808,-462.4433954397808,-100.58092051799703,-100.58092051799703,-100.58092051799703,-361.8624749217837,-361.8624749217837,-361.8624749217837,0.0,0.0,0.0,2574.7662447897624,2619.89990234375
2024-09-23,3029.884532525501,2439.124004163532,2749.792542485157,3029.884532525501,3029.884532525501,-443.703527046612,-443.703527046612,-443.703527046612,-101.6419971827624,-101.6419971827624,-101.6419971827624,-342.0615298638496,-342.0615298638496,-342.0615298638496,0.0,0.0,0.0,2586.181005478889,2626.5
2024-09-24,3027.442829957487,2431.142853880756,2755.326961893298,3027.442829957487,3027.442829957487,-434.3264457140382,-434.3264457140382,-434.3264457140382,-100.03907316538155,-100.03907316538155,-100.03907316538155,-334.2873725486566,-334.2873725486566,-334.2873725486566,0.0,0.0,0.0,2593.116384243449,2651.199951171875
2024-09-25,3025.0011273894734,2455.8689231808303,2768.325301502807,3025.0011273894734,3025.0011273894734,-418.2678018739951,-418.2678018739951,-418.2678018739951,-92.34954378091109,-92.34954378091109,-92.34954378091109,-325.918258093084,-325.918258093084,-325.918258093084,0.0,0.0,0.0,2606.733325515478,2659.199951171875
2024-09-26,3022.559424821459,2435.9667632891797,2767.4801231612073,3022.559424821459,3022.559424821459,-417.14237045563766,-417.14237045563766,-417.14237045563766,-100.17043951682021,-100.17043951682021,-100.17043951682021,-316.9719309388175,-316.9719309388175,-316.9719309388175,0.0,0.0,0.0,2605.417054365821,2669.89990234375
2024-09-27,3020.117722253445,2466.8002747749333,2771.0030037548986,3020.117722253445,3020.117722253445,-408.06212351701475,-408.06212351701475,-408.06212351701475,-100.58092051775556,-100.58092051775556,-100.58092051775556,-307.48120299925927,-307.48120299925927,-307.48120299925927,0.0,0.0,0.0,2612.0555987364305,2644.300048828125
2024-09-30,3012.7926145494025,2477.0819160333117,2792.472957754805,3012.7926145494025,3012.7926145494025,-377.925370439299,-377.925370439299,-377.925370439299,-101.64199718276342,-101.64199718276342,-101.64199718276342,-276.28337325653564,-276.28337325653564,-276.28337325653564,0.0,0.0,0.0,2634.8672441101035,2636.10009765625
2024-10-01,3010.348318960643,2484.9525789451886,2802.4362141234838,3010.348318960643,3010.348318960643,-365.2578989275407,-365.2578989275407,-365.2578989275407,-100.03907316527956,-100.03907316527956,-100.03907316527956,-265.21882576226113,-265.21882576226113,-265.21882576226113,0.0,0.0,0.0,2645.0904200331024,2667.300048828125
2024-10-02,3007.9040233718843,2502.8785904037077,2812.222165133003,3007.9040233718843,3007.9040233718843,-346.3189078200874,-346.3189078200874,-346.3189078200874,-92.34954378091074,-92.34954378091074,-92.34954378091074,-253.96936403917667,-253.96936403917667,-253.96936403917667,0.0,0.0,0.0,2661.5851155517967,2647.10009765625
2024-10-03,3005.459727783125,2508.383376029842,2809.0294881797354,3005.459727783125,3005.459727783125,-342.8057063169993,-342.8057063169993,-342.8057063169993,-100.17043951678735,-100.17043951678735,-100.17043951678735,-242.63526680021192,-242.63526680021192,-242.63526680021192,0.0,0.0,0.0,2662.6540214661254,2657.10009765625
2024-10-04,3003.015432194366,2520.8400711453983,2814.7335125468867,3003.015432194366,3003.015432194366,-331.90245615620745,-331.90245615620745,-331.90245615620745,-100.58092051854065,-100.58092051854065,-100.58092051854065,-231.3215356376668,-231.3215356376668,-231.3215356376668,0.0,0.0,0.0,2671.1129760381586,2645.800048828125
2024-10-07,2995.682545428089,2540.0892207921734,2853.0804489213724,2995.682545428089,2995.682545428089,-300.21604603855616,-300.21604603855616,-300.21604603855616,-101.64199718324367,-101.64199718324367,-101.64199718324367,-198.57404885531247,-198.57404885531247,-198.57404885531247,0.0,0.0,0.0,2695.4664993895326,2644.800048828125
2024-10-08,2993.2382498393304,2549.4326464095543,2841.505148985374,2993.2382498393304,2993.2382498393304,-288.4429988193596,-288.4429988193596,-288.4429988193596,-100.0390731651776,-100.0390731651776,-100.0390731651776,-188.40392565418202,-188.40392565418202,-188.40392565418202,0.0,0.0,0.0,2704.7952510199707,2615.0
2024-10-09,2990.7939542505715,2561.8550341803143,2879.9707676573307,2990.7939542505715,2990.7939542505715,-271.11748116472995,-271.11748116472995,-271.11748116472995,-92.34954378091011,-92.34954378091011,-92.34954378091011,-178.76793738381986,-178.76793738381986,-178.76793738381986,0.0,0.0,0.0,2719.6764730858413,2606.0
